55.944425,-3.188396,NNW,55.94470216385976,-3.1885108050297095,0.0,248.75
55.94470216385976,-3.1885108050297095,SE,55.9444900318254,-3.1882986729953537,0.0,247.5
55.9444900318254,-3.1882986729953537,ESE,55.94437522679569,-3.1880215091356003,0.0,246.25
55.94437522679569,-3.1880215091356003,SSE,55.944098062935936,-3.187906704105891,0.0,245.0
55.944098062935936,-3.187906704105891,ESE,55.943983257906226,-3.1876295402461374,109.3253742120816,278.08298869178367
55.943983257906226,-3.1876295402461374,SW,55.94377112587187,-3.187841672280493,109.3253742120816,276.83298869178367
55.94377112587187,-3.187841672280493,E,55.94377112587187,-3.187541672280493,109.3253742120816,275.58298869178367
55.94377112587187,-3.187541672280493,W,55.94377112587187,-3.187841672280493,109.3253742120816,274.33298869178367
55.94377112587187,-3.187841672280493,WSW,55.94365632084216,-3.1881188361402466,109.3253742120816,273.08298869178367
55.94365632084216,-3.1881188361402466,SE,55.9434441888078,-3.187906704105891,109.3253742120816,271.83298869178367
55.9434441888078,-3.187906704105891,N,55.943744188807806,-3.187906704105891,109.3253742120816,270.58298869178367
55.943744188807806,-3.187906704105891,NNW,55.94402135266756,-3.1880215091356003,109.3253742120816,269.33298869178367
55.94402135266756,-3.1880215091356003,NE,55.94423348470192,-3.1878093771012446,109.3253742120816,268.08298869178367
55.94423348470192,-3.1878093771012446,SW,55.94402135266756,-3.1880215091356003,109.3253742120816,266.83298869178367
55.94402135266756,-3.1880215091356003,SE,55.943809220633206,-3.1878093771012446,109.3253742120816,265.58298869178367
55.943809220633206,-3.1878093771012446,ENE,55.943924025662916,-3.187532213241491,109.3253742120816,264.33298869178367
55.943924025662916,-3.187532213241491,NE,55.94413615769727,-3.1873200812071354,110.08122299028086,387.8702189514174
55.94413615769727,-3.1873200812071354,N,55.944436157697275,-3.1873200812071354,234.38242861597382,446.32631487957923
55.944436157697275,-3.1873200812071354,SSW,55.94415899383752,-3.187434886236845,234.38242861597382,445.07631487957923
55.94415899383752,-3.187434886236845,SSW,55.94388182997776,-3.1875496912665544,234.38242861597382,443.82631487957923
55.94388182997776,-3.1875496912665544,ESE,55.94376702494805,-3.187272527406801,234.38242861597382,442.57631487957923
55.94376702494805,-3.187272527406801,E,55.94376702494805,-3.186972527406801,336.23161718755125,558.9713776112517
55.94376702494805,-3.186972527406801,SE,55.943554892913696,-3.186760395372445,336.23161718755125,557.7213776112517
55.943554892913696,-3.186760395372445,E,55.943554892913696,-3.186460395372445,394.8839032691029,556.6795217525245
55.943554892913696,-3.186460395372445,S,55.94325489291369,-3.186460395372445,491.0316357109019,602.3272600269972
55.94325489291369,-3.186460395372445,ESE,55.94314008788398,-3.1861832315126914,540.7882606539166,637.5885621497891
55.94314008788398,-3.1861832315126914,SSW,55.942862924024226,-3.186298036542401,659.3997443772149,695.874782293928
55.942862924024226,-3.186298036542401,W,55.942862924024226,-3.186598036542401,659.3997443772149,694.624782293928
55.942862924024226,-3.186598036542401,SW,55.94265079198987,-3.186810168576757,713.7547718575656,751.9816602712939
55.94265079198987,-3.186810168576757,NW,55.942862924024226,-3.1870223006111127,713.7547718575656,750.7316602712939
55.942862924024226,-3.1870223006111127,SW,55.94265079198987,-3.1872344326454685,713.7547718575656,749.4816602712939
55.94265079198987,-3.1872344326454685,WNW,55.94276559701958,-3.187511596505222,713.7547718575656,748.2316602712939
55.94276559701958,-3.187511596505222,NE,55.942977729053936,-3.187299464470866,713.7547718575656,746.9816602712939
55.942977729053936,-3.187299464470866,ENE,55.94309253408365,-3.1870223006111127,713.7547718575656,745.7316602712939
55.94309253408365,-3.1870223006111127,W,55.94309253408365,-3.187322300611113,713.7547718575656,744.4816602712939
55.94309253408365,-3.187322300611113,ENE,55.94320733911336,-3.1870451367513595,713.7547718575656,743.2316602712939
55.94320733911336,-3.1870451367513595,SE,55.942995207079,-3.1868330047170037,713.7547718575656,741.9816602712939
55.942995207079,-3.1868330047170037,ESE,55.94288040204929,-3.1865558408572503,713.7547718575656,740.7316602712939
55.94288040204929,-3.1865558408572503,NE,55.94309253408365,-3.1863437088228945,713.7547718575656,739.4816602712939
55.94309253408365,-3.1863437088228945,SSW,55.94281537022389,-3.186458513852604,713.7547718575656,738.2316602712939
55.94281537022389,-3.186458513852604,N,55.94311537022389,-3.186458513852604,713.7547718575656,736.9816602712939
55.94311537022389,-3.186458513852604,E,55.94311537022389,-3.186158513852604,713.7547718575656,735.7316602712939
55.94311537022389,-3.186158513852604,E,55.94311537022389,-3.1858585138526037,724.1789618352497,761.8465337525106
55.94311537022389,-3.1858585138526037,NE,55.94332750225825,-3.185646381818248,829.6047473323928,872.3941411684576
55.94332750225825,-3.185646381818248,NNE,55.943604666118006,-3.1855315767885384,949.3734616875574,992.2305587045253
55.943604666118006,-3.1855315767885384,SSE,55.94332750225825,-3.185416771758829,949.3734616875574,990.9805587045253
55.94332750225825,-3.185416771758829,SSE,55.94305033839849,-3.1853019667291194,949.3734616875574,989.7305587045253
55.94305033839849,-3.1853019667291194,ESE,55.94293553336878,-3.185024802869366,949.3734616875574,988.4805587045253
